Level;Item;Quantity;UM;Mat-No/Doc;Kind;PTYP;Validfrom;Validto;Docu-No/He
5;0001;1,000;ST;00000000-046-1;03;03;01.01.1985;31.12.9999;ZCXRHMD XDYEYPN
5;0016;1,000;ST;00000000-046-2;03;03;01.01.1985;31.12.9999;JQIUWPJ ORCAIGH
5;0017;1,000;ST;00000000-046-3;03;03;01.01.1985;31.12.9999;UECKXCJ QHLKWDB
4;0016;4,000;ST;00000000-021-9;05;03;01.10.1985;31.12.9999;DXOUNJY KQNSMRQ
4;0017;2,000;ST;00000000-002-7;05;03;01.10.1985;31.12.9999;DIVMNKE QYBVNWD
4;0018;2,000;ST;00000000-001-6;05;03;01.10.1985;31.12.9999;XIUFSAC YRWEWJR
3;0093;2,000;ST;00000000-046-4;03;03;01.01.2007;31.12.9999;KDFCFDD YHKXEFL
4;0001;2,000;ST;00000000-046-5;03;03;01.10.1985;31.12.9999;KDFCFDD YHKXEFL
4;0016;4,000;ST;00000000-001-7;05;03;01.10.1985;31.12.9999;QJDFTPT VBBSNXD
4;0017;4,000;ST;00000000-001-6;05;03;01.10.1985;31.12.9999;XIUFSAC YRWEWJR
3;0095;1,000;M;00000000-046-6;05;03;01.01.2007;31.12.9999;LVRZFVD ZWTBMES
3;0096;1,000;ST;00000000-046-7;04;01;01.01.2007;31.12.9999;IWKZLID OWYCDEV
2;0026;2,000;ST;00000000-046-8;03;03;01.05.2023;31.12.9999;XRNTXXF MUKRHXL
3;0005;2,000;ST;00000000-046-9;04;01;01.01.2020;31.12.9999;GMATZKQ KAXTXHW
3;0006;2,000;ST;00000000-047-0;05;03;01.01.2020;31.12.9999;YTWBRIC FFIPGMV
3;0008;2,000;ST;00000000-025-0;05;03;01.01.2020;31.12.9999;KMOTPRK DRASGVG
3;0004;10,000;M;00000000-044-4;05;03;01.01.2020;31.12.9999;TLSZBYJ IOINJPU
3;0024;10,000;ST;00000000-047-1;05;03;01.01.2020;31.12.9999;CZIDKSH KXJETEM
3;0118;10,000;ST;00000000-016-2;05;03;01.01.2020;31.12.9999;FURXYRR ZSLCWGQ
3;0119;10,000;ST;00000000-001-6;05;03;01.01.2020;31.12.9999;XIUFSAC YRWEWJR
3;0120;8,000;ST;00000000-042-4;05;03;01.01.2020;31.12.9999;YTTTEYQ XDMWAHP
2;0027;1,000;ST;00000000-047-2;07;01;01.05.2023;31.12.9999;RQZZQIN BOPQPJB
3;0005;1,000;ST;00000000-047-3;04;01;01.05.2023;31.12.9999;GSDSXUI APQMPPO
3;0004;2,000;ST;00000000-047-4;03;03;01.05.2023;31.12.9999;VMXXDPN PIPPEIB
4;0001;2,000;ST;00000000-047-5;03;03;01.10.1985;31.12.9999;VMXXDPN PIPPEIB
4;0016;8,000;ST;00000000-029-1;05;03;01.10.1985;31.12.9999;IHRVCES JKTVTDY
3;0075;1,000;ST;00000000-000-2;02;02;;;NVXHIQV XVIWDAC
3;0121;1,000;ST;00000000-000-2;02;02;;;NVXHIQV XVIWDAC
2;0122;1,000;ST;00000000-000-2;02;02;;;NVXHIQV XVIWDAC
2;0029;2,000;ST;00000000-047-6;03;03;01.05.2023;31.12.9999;KSMVIGD EFLWKDQ
3;0005;2,000;ST;00000000-047-7;04;01;01.01.2014;31.12.9999;BJNBTZF CSTLTNR
3;0001;2,000;ST;00000000-047-8;04;01;01.07.2006;31.12.9999;NVXHIQV XVIWDAC
3;0006;2,000;ST;00000000-047-9;05;03;01.01.2014;31.12.9999;KODTMHP WDRGJKQ
3;0008;2,000;ST;00000000-048-0;05;03;01.01.2009;31.12.9999;GLBTLXO YCOKIVI
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
3;0004;2,000;ST;00000000-048-1;03;03;01.07.2006;31.12.9999;ATJPSMU RICXWAE
4;0001;10,000;ST;00000000-048-2;05;03;01.10.1985;31.12.9999;GVUKOOV HRSHQCL
4;0016;10,000;ST;00000000-048-3;05;03;01.10.1985;31.12.9999;LOJDLHV JIRQYVO
4;0017;2,000;ST;00000000-048-4;05;03;01.10.1985;31.12.9999;CYVPWJS HTZUHNT
4;0018;2,000;ST;00000000-048-5;05;03;01.10.1985;31.12.9999;BQHCJJF UTTLTJW
3;0023;2,000;ST;00000000-048-6;03;03;01.07.2006;31.12.9999;MDUQSGE TWSTTTE
3;0024;2,000;ST;00000000-048-7;03;03;01.07.2006;31.12.9999;UJJDUCI RJNOMJI
4;0001;2,000;ST;00000000-048-8;03;03;01.01.2010;31.12.9999;ECDDAVU QFEOGOI
5;0001;0,148;M;00000000-048-9;05;05;01.01.1985;31.12.9999;UPJQQBZ KKIZGOU
5;0016;2,000;ST;00000000-049-0;08;03;01.01.1985;31.12.9999;UGBFXWO UPPTXKE
4;0016;6,000;ST;00000000-049-1;05;03;01.07.2006;31.12.9999;DEONNZX UEYWHJU
4;0017;6,000;ST;00000000-034-0;05;03;01.07.2006;31.12.9999;XGWTTLM OHYMEHX
3;0025;6,000;ST;00000000-049-2;03;03;01.07.2006;31.12.9999;RVETHZW ZDIJSTZ
4;0001;6,000;ST;00000000-049-3;03;03;01.01.2004;31.12.9999;ZTWSRUG GTLTOXZ
4;0016;6,000;ST;00000000-049-4;03;03;01.10.1985;31.12.9999;CCJPMTD TLZQKIE
5;0001;0,090;M;00000000-049-5;05;05;01.10.1985;31.12.9999;BFEUFXU KCDQONL
4;0017;6,000;ST;00000000-049-6;05;03;01.10.1985;31.12.9999;BSASCWX AZTFZWG
3;0026;2,000;ST;00000000-049-7;03;03;01.01.2009;31.12.9999;HXCGMCE NHYIZFR
4;0001;2,000;ST;00000000-049-8;03;03;01.07.2011;31.12.9999;AFYYGRS SZXIMHA
4;0016;4,000;ST;00000000-049-9;05;03;01.10.1985;31.12.9999;GKPGBOD FBKCLGN
3;0029;2,000;ST;00000000-050-0;03;03;01.07.2006;31.12.9999;LBKCRGA TVHTENO
4;0001;2,000;ST;00000000-050-1;03;03;01.10.1985;31.12.9999;LBKCRGA TVHTENO
4;0016;4,000;ST;00000000-049-9;05;03;01.10.1985;31.12.9999;GKPGBOD FBKCLGN
4;0017;4,000;ST;00000000-050-2;05;03;01.10.1985;31.12.9999;XEXZUEH WJCYQOV
4;0018;4,000;ST;00000000-045-2;05;03;01.10.1985;31.12.9999;KKUVZCG NLPPUDS
3;0062;2,000;ST;00000000-050-3;03;03;01.07.2006;31.12.9999;DOWULEH XNFVBZM
4;0001;2,000;ST;00000000-050-4;03;03;01.10.1985;31.12.9999;DOWULEH XNFVBZM
4;0016;2,000;ST;00000000-050-5;05;03;01.10.1985;31.12.9999;PHMWAOH XMCQCGP
3;0063;6,000;ST;00000000-050-6;03;03;01.07.2006;31.12.9999;SHEASFP HKZTIHA
3;0034;2,000;ST;00000000-050-7;03;03;01.01.2009;31.12.9999;RSETEUG BQBPZNG
3;0035;2,000;ST;00000000-050-8;03;03;01.01.2009;31.12.9999;BTDJYSE FBUJUWI
4;0001;2,000;ST;00000000-050-9;03;03;01.10.1985;31.12.9999;BTDJYSE FBUJUWI
4;0016;2,000;ST;00000000-051-0;05;03;01.01.2013;31.12.9999;WMDRGGG UXWXLIR
3;0064;2,000;ST;00000000-051-1;03;03;01.07.2006;31.12.9999;RCKSRIF RVKKPVL
3;0036;6,000;ST;00000000-051-2;03;03;01.07.2006;31.12.9999;QKKKXXE DYYTGAH
3;0039;6,000;ST;00000000-051-3;03;03;01.07.2006;31.12.9999;WGLNJNO ZKQCODF
3;0040;6,000;ST;00000000-051-4;03;03;01.07.2006;01.01.2024;QSHQLUD NMNNLMN
4;0001;0,426;M;00000000-051-5;05;05;01.01.1985;31.12.9999;DMYKIYU OYXGIWR
3;0041;2,000;ST;00000000-051-6;03;03;01.07.2006;31.12.9999;ZTHJUYM FQCVFDI
4;0001;2,000;ST;00000000-051-7;03;03;01.10.1985;31.12.9999;ZTHJUYM FQCVFDI
4;0016;2,000;ST;00000000-051-8;05;03;01.10.1985;31.12.9999;UYAYABV XSSFELB
5;0001;2,000;ST;00000000-051-9;03;03;01.10.1985;31.12.9999;TKKCYMN SFDQOAX
6;0001;0,066;M;00000000-052-0;05;05;01.01.1985;31.12.9999;VWOCVMU AXIIVWB
6;0016;0,040;M;00000000-052-0;05;05;01.01.1985;31.12.9999;VWOCVMU AXIIVWB
5;0016;2,000;ST;00000000-052-1;05;03;01.10.1985;31.12.9999;BPEPNKL GRSHRUB
4;0017;2,000;ST;00000000-052-2;05;03;01.10.1985;31.12.9999;TWHLAXC VDDJYHT
3;0042;2,000;ST;00000000-052-3;03;03;01.07.2006;31.12.9999;NCUCPMQ PZABQLP
4;0001;2,000;ST;00000000-052-4;03;03;01.10.1985;31.12.9999;NCUCPMQ PZABQLP
4;0016;4,000;ST;00000000-052-5;05;03;01.10.1985;31.12.9999;EVUERSH AAWVZZF
3;0043;6,000;ST;00000000-052-6;03;03;01.07.2011;31.12.9999;MAGODSS PYFBIKD
3;0044;6,000;ST;00000000-052-7;03;03;01.01.2016;31.12.9999;XHKKLMR HIEGOMM
3;0067;2,000;ST;00000000-052-8;03;03;01.07.2006;31.12.9999;BYGQMLC YTMMTWP
4;0001;2,000;ST;00000000-052-9;03;03;01.10.1985;31.12.9999;BYGQMLC YTMMTWP
4;0016;2,000;ST;00000000-045-2;05;03;01.10.1985;31.12.9999;KKUVZCG NLPPUDS
4;0017;2,000;ST;00000000-053-0;05;03;01.01.2014;31.12.9999;XPDJHDD TLLNNOF
4;0018;2,000;ST;00000000-053-1;05;03;01.10.1985;31.12.9999;RBHOGFN ZYKWZBY
4;0006;2,000;ST;00000000-053-2;05;03;01.10.1985;31.12.9999;NYXRPCJ TBXHIJI
4;0014;2,000;ST;00000000-053-3;05;03;01.10.1985;31.12.9999;MVDZXXH SEYNQBX
3;0069;2,000;ST;00000000-053-4;03;03;01.01.2014;31.12.9999;QSMHCEG MOVXMWY
3;0071;2,000;M;00000000-053-5;05;03;01.01.2013;31.12.9999;ZKHXWEM DHXCERV
2;0123;1,000;ST;00000000-000-2;02;02;;;NVXHIQV XVIWDAC
2;0062;1,000;ST;00000000-053-6;03;03;01.05.2023;31.12.9999;UYEYALC IKZGECA
3;0005;1,000;ST;00000000-053-7;04;01;01.01.2020;31.12.9999;HHBKBJS TRPUXLN
3;0006;1,000;ST;00000000-053-8;05;03;01.01.2020;31.12.9999;LPFYNLS PRYLKVR
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
3;0011;1,000;ST;00000000-053-9;05;03;01.01.2020;31.12.9999;ZHRRCMV ZVRDICA
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
3;0004;1,000;ST;00000000-054-0;03;03;01.01.2020;31.12.9999;HPEDAOX VTIRRHR
4;0001;1,000;ST;00000000-054-1;03;03;01.10.1985;31.12.9999;HPEDAOX VTIRRHR
5;0001;1,000;ST;00000000-054-2;05;03;01.10.1985;31.12.9999;QCZQNBU JYDUYRL
6;0001;1,000;ST;00000000-054-3;05;03;01.10.1985;31.12.9999;UNVFIRI CUIKGTE
4;0016;2,000;ST;00000000-001-7;05;03;01.10.1985;31.12.9999;QJDFTPT VBBSNXD
4;0017;8,000;ST;00000000-003-0;05;03;01.10.1985;31.12.9999;UDCKMHW JVGPMRO
4;0018;2,000;ST;00000000-001-6;05;03;01.10.1985;31.12.9999;XIUFSAC YRWEWJR
4;0006;8,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;OHEOMOX CEZBZZG
4;0014;8,000;ST;00000000-027-6;05;03;01.10.1985;31.12.9999;VRVTICT LYBYFID
3;0023;1,000;ST;00000000-054-4;03;03;01.01.2020;31.12.9999;NJZKEEJ SSMUBGX
4;0001;1,000;ST;00000000-054-5;03;03;01.10.1985;31.12.9999;NJZKEEJ SSMUBGX
5;0001;0,264;M;00000000-054-6;05;05;01.01.1985;31.12.9999;RAIBXLA GNMJQIO
4;0016;1,000;ST;00000000-054-7;05;03;01.10.1985;31.12.9999;IRGHHQV ODKTNCC
4;0017;1,000;SA;00000000-054-8;05;03;01.07.2013;31.12.9999;VIKGLLL TZIJIDH
4;0018;2,000;ST;00000000-054-9;05;03;01.10.1985;31.12.9999;WNBOWVK AFNUPBC
4;0006;1,000;ST;00000000-055-0;03;03;01.10.1985;31.12.9999;XYIJIYK EBCEXDO
5;0001;0,013;M;00000000-055-1;05;05;01.10.1985;31.12.9999;RYYYMOS PIFRGRU
4;0014;1,000;ST;00000000-055-2;05;03;01.10.1985;31.12.9999;CXMVJIW AAZZFWR
4;0019;1,000;ST;00000000-055-3;05;03;01.10.1985;31.12.9999;MZKYSVI HOVDMJH
3;0024;1,000;ST;00000000-055-4;03;03;01.01.2020;31.12.9999;QCSCGPB DQIOURR
4;0001;1,000;ST;00000000-055-5;03;03;01.10.1985;31.12.9999;YYZHRAD JVSOWLV
4;0016;1,000;ST;00000000-055-6;03;03;01.10.1985;31.12.9999;IQSWYPK XGXYGQI
3;0025;1,000;ST;00000000-055-7;03;03;01.01.2020;31.12.9999;IBKYERJ QWVVJDG
4;0001;1,000;ST;00000000-055-8;03;03;01.10.1985;31.12.9999;IBKYERJ QWVVJDG
5;0001;0,050;M;00000000-055-9;05;05;01.01.1985;31.12.9999;HANKEGV ZPRVCGA
4;0016;2,000;ST;00000000-056-0;05;03;01.10.1985;31.12.9999;SBJLKVA TIQSULS
3;0026;1,000;ST;00000000-056-1;03;03;01.01.2020;31.12.9999;UWBPLDP GJNCKNJ
4;0001;1,000;ST;00000000-056-2;03;03;01.10.1985;31.12.9999;UWBPLDP GJNCKNJ
5;0001;0,023;M;00000000-056-3;05;05;01.01.1985;31.12.9999;LSCBLIX UMKZIGO
4;0016;3,000;ST;00000000-014-4;05;03;01.10.1985;31.12.9999;YPENVEQ ZEZQCZO
3;0029;1,000;ST;00000000-056-4;03;03;01.01.2020;31.12.9999;RXSKUCE TPFQCLL
4;0001;1,000;ST;00000000-056-5;03;03;01.10.1985;31.12.9999;RXSKUCE TPFQCLL
4;0016;1,000;ST;00000000-056-6;05;03;01.10.1985;31.12.9999;SVIAIQH PNQIDUA
4;0017;1,000;ST;00000000-056-7;05;03;01.10.1985;31.12.9999;JRQDXAO LVSPKES
4;0018;2,000;ST;00000000-056-8;05;03;01.10.1985;31.12.9999;CXLJWLB RBYZPGC
4;0006;1,000;ST;00000000-056-9;05;03;01.10.1985;31.12.9999;KCBRHEJ YPNEKXG
4;0014;2,000;ST;00000000-057-0;03;03;01.10.1985;31.12.9999;ZPKXLPM PFZGIYS
5;0001;0,032;M;00000000-015-6;05;05;01.10.1985;31.12.9999;CUEWEAP JCNHQCA
5;0016;0,080;M;00000000-015-6;05;05;01.10.1985;31.12.9999;CUEWEAP JCNHQCA
4;0019;1,000;SA;00000000-057-1;05;03;01.07.2013;31.12.9999;PRDHTLB TRYCAJE
4;0037;2,000;ST;00000000-057-2;05;03;01.07.2006;31.12.9999;IXEMOVR MOBDRQU
3;0064;1,000;ST;00000000-057-3;03;03;01.01.2020;31.12.9999;WCKYFQJ XKXQLEG
3;0065;1,000;ST;00000000-057-4;03;03;01.01.2020;31.12.9999;YMVLFIH HVTUCAD
3;0036;1,000;ST;00000000-057-5;03;03;01.01.2020;31.12.9999;DBDCVGW ONDUSVK
3;0124;1,000;ST;00000000-057-6;03;03;01.01.2020;31.12.9999;NGVDQLN BGSLIMP
3;0039;1,000;ST;00000000-057-7;03;03;01.01.2020;31.12.9999;HQECPFU ITOPYJJ
3;0125;1,000;ST;00000000-057-8;03;03;01.01.2020;31.12.9999;ZRQNNXU OYRMPQB
3;0126;1,000;ST;00000000-057-9;03;03;01.01.2020;31.12.9999;ULQNUHH WZRCPQE
3;0127;1,000;ST;00000000-058-0;03;03;01.01.2020;31.12.9999;NHNSBDC PCYVPVS
3;0128;1,000;ST;00000000-058-1;03;03;01.01.2020;31.12.9999;SNQAPSO HYBDCBC
3;0040;1,000;ST;00000000-058-2;05;03;01.01.2020;31.12.9999;RYKXGPA RDTNMYE
3;0066;6,000;ST;00000000-058-3;05;03;01.01.2020;31.12.9999;JRSEMOD LBCZXPF
3;0129;1,000;ST;00000000-058-4;05;03;01.01.2020;31.12.9999;ILOZBAX ENXIFSB
3;0041;1,000;ST;00000000-058-5;03;03;01.01.2020;31.12.9999;JXMDUJY GJZQNYF
3;0080;1,000;ST;00000000-058-6;04;01;01.01.2020;31.12.9999;XIXIZUI REOKYGF
2;0130;1,000;ST;00000000-000-2;02;02;;;NVXHIQV XVIWDAC
2;0063;1,000;ST;00000000-058-7;03;03;01.05.2023;31.12.9999;DVVGWCB DPWDGHB
3;0005;1,000;ST;00000000-058-8;04;01;01.01.2020;31.12.9999;CPIOBSG FZZFXTS
3;0006;1,000;ST;00000000-022-0;05;03;01.01.2020;31.12.9999;RDNGLML VHPVOEI
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
3;0004;1,000;ST;00000000-058-9;03;03;01.01.2020;31.12.9999;SXSVCTD ODJQWDT
4;0001;1,000;ST;00000000-059-0;03;03;01.10.1985;31.12.9999;SXSVCTD ODJQWDT
4;0016;3,000;ST;00000000-027-6;05;03;01.10.1985;31.12.9999;VRVTICT LYBYFID
4;0017;3,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;OHEOMOX CEZBZZG
4;0018;2,000;ST;00000000-059-1;05;03;01.10.1985;31.12.9999;SAFTNGP OGWWOYX
3;0023;1,000;ST;00000000-059-2;03;03;01.01.2020;31.12.9999;VVBYIJK SEHDNYN
4;0001;1,000;ST;00000000-059-3;03;03;01.10.1985;31.12.9999;VVBYIJK SEHDNYN
4;0016;4,000;ST;00000000-001-7;05;03;01.10.1985;31.12.9999;QJDFTPT VBBSNXD
4;0017;2,000;ST;00000000-059-4;05;03;01.10.1985;31.12.9999;MZXEONM ZULJNCD
4;0018;4,000;ST;00000000-001-6;05;03;01.10.1985;31.12.9999;XIUFSAC YRWEWJR
3;0029;1,000;ST;00000000-059-5;03;03;01.01.2020;31.12.9999;RWYOVFT HHRNUIA
4;0001;1,000;ST;00000000-059-6;03;03;01.10.1985;31.12.9999;RWYOVFT HHRNUIA
4;0016;1,000;ST;00000000-059-7;05;03;01.10.1985;31.12.9999;WXQAHCC GYRAKKV
4;0017;1,000;ST;00000000-010-4;05;03;01.10.1985;31.12.9999;MWGANFL TCPBNPF
3;0062;1,000;ST;00000000-059-8;03;03;01.01.2020;31.12.9999;BQOVHGA IIPRTUE
4;0001;1,000;ST;00000000-059-9;03;03;01.10.1985;31.12.9999;BQOVHGA IIPRTUE
4;0016;1,000;ST;00000000-060-0;05;03;01.10.1985;31.12.9999;RGRTEMC WUJFABK
4;0017;2,000;ST;00000000-010-3;05;03;01.10.1985;31.12.9999;FHRXEWY UYUQGWB
4;0018;2,000;ST;00000000-013-8;05;03;01.10.1985;31.12.9999;VIXRPDL JCOLTJT
4;0006;1,000;ST;00000000-022-4;05;03;01.10.1985;31.12.9999;HSQBDYF ZGAVQOF
3;0063;1,000;ST;00000000-060-1;03;03;01.01.2020;31.12.9999;YHNKUXG RCRMBZN
4;0001;1,000;ST;00000000-060-2;03;03;01.01.2021;31.12.9999;PBIOHYP SAGFYSE
4;0016;1,000;ST;00000000-001-7;05;03;01.10.1985;31.12.9999;QJDFTPT VBBSNXD
4;0017;1,000;ST;00000000-010-4;05;03;01.10.1985;31.12.9999;MWGANFL TCPBNPF
4;0018;1,000;ST;00000000-036-0;05;03;01.10.1985;31.12.9999;TVZTWKM IPHRYSI
4;0006;1,000;ST;00000000-001-6;05;03;01.10.1985;31.12.9999;XIUFSAC YRWEWJR
4;0014;1,000;ST;00000000-060-3;03;03;01.10.1985;31.12.9999;VFQHFQK BBHYXYA
5;0001;0,025;M;00000000-060-4;05;05;01.01.1985;31.12.9999;DZHDMPH SARSCUG
5;0016;0,040;M;00000000-060-4;05;05;01.01.1985;31.12.9999;DZHDMPH SARSCUG
4;0019;1,000;SA;00000000-060-5;05;03;01.10.1985;31.12.9999;GGFVEBV XBEWJDN
4;0037;1,000;ST;00000000-059-7;05;03;01.01.2021;31.12.9999;WXQAHCC GYRAKKV
3;0131;1,000;ST;00000000-060-6;03;03;01.01.2020;31.12.9999;ABPKAPO BZCLDXC
3;0034;1,000;ST;00000000-060-7;03;03;01.01.2020;31.12.9999;EYPCVEV UBCSWEF
4;0001;1,000;ST;00000000-060-8;03;03;01.10.1985;31.12.9999;EYPCVEV UBCSWEF
5;0001;1,000;ST;00000000-060-9;03;03;01.10.1985;31.12.9999;XCHDLTS ZBHCFRF
5;0016;1,000;ST;00000000-061-0;05;03;01.10.1985;31.12.9999;HCKADSS DPTOZSF
6;0001;0,085;M2;00000000-061-1;05;05;01.01.1985;31.12.9999;WUMYJFJ SWPZCTO
4;0016;2,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;FYMHULE OEIWEZT
3;0035;1,000;ST;00000000-061-2;03;03;01.01.2020;31.12.9999;ZMSDLJD WVISEJF
4;0001;1,000;ST;00000000-061-3;03;03;01.10.1985;31.12.9999;ZMSDLJD WVISEJF
4;0016;2,000;ST;00000000-001-7;05;03;01.10.1985;31.12.9999;QJDFTPT VBBSNXD
4;0017;1,000;ST;00000000-016-2;05;03;01.10.1985;31.12.9999;FURXYRR ZSLCWGQ
4;0018;1,000;ST;00000000-061-4;05;03;01.10.1985;31.12.9999;WIZPNQN ZSSSLMU
4;0006;1,000;ST;00000000-061-5;05;03;01.10.1985;31.12.9999;NNOLBNA PPZUHBL
4;0014;1,000;ST;00000000-061-6;05;03;01.10.1985;31.12.9999;HBHZJNG HTYMCRA
3;0064;1,000;ST;00000000-061-7;03;03;01.01.2020;31.12.9999;TZKZWJI HUGDWEH
4;0001;1,000;ST;00000000-061-8;03;03;01.10.1985;31.12.9999;TZKZWJI HUGDWEH
5;0001;0,050;M;00000000-061-9;05;05;01.01.1985;31.12.9999;BZUCVND PGMYXAE
4;0017;4,000;ST;00000000-062-0;05;03;01.10.1985;31.12.9999;SAVFPCS RKTCYNG
4;0018;2,000;ST;00000000-062-1;05;03;01.10.1985;31.12.9999;UPZYVZV POULRCZ
4;0006;2,000;ST;00000000-013-8;05;03;01.07.2016;31.12.9999;VIXRPDL JCOLTJT
3;0065;2,000;ST;00000000-062-2;03;03;01.01.2020;31.12.9999;HAWMIYO TDHNPHC
3;0036;1,000;ST;00000000-062-3;03;03;01.01.2020;31.12.9999;PRXXVCN EHEAEMD
4;0001;1,000;ST;00000000-062-4;03;03;01.10.1985;31.12.9999;PRXXVCN EHEAEMD
5;0001;0,075;M;00000000-062-5;05;05;01.01.1985;31.12.9999;LAUXZSJ JWPPPSA
4;0016;1,000;ST;00000000-062-6;03;03;01.10.1985;31.12.9999;MSLGRSA XXNVAMD
5;0001;0,016;M;00000000-062-7;05;05;01.01.1985;31.12.9999;DMYKIYU OYXGIWR
5;0016;0,040;M;00000000-062-7;05;05;01.01.1985;31.12.9999;DMYKIYU OYXGIWR
3;0039;1,000;ST;00000000-062-8;03;03;01.01.2020;31.12.9999;TSMDMLH CMPPPSF
4;0001;1,000;ST;00000000-062-9;03;03;01.10.1985;01.01.2024;TSMDMLH CMPPPSF
5;0001;1,000;ST;00000000-063-0;05;03;01.10.1985;31.12.9999;UIHGJMR PSTMTDN
6;0001;1,000;ST;00000000-063-1;05;03;01.10.1985;31.12.9999;DGCZFGQ ECLCGTK
4;0016;1,000;ST;00000000-062-6;03;03;01.10.1985;31.12.9999;MSLGRSA XXNVAMD
5;0001;0,016;M;00000000-062-7;05;05;01.01.1985;31.12.9999;DMYKIYU OYXGIWR
5;0016;0,040;M;00000000-062-7;05;05;01.01.1985;31.12.9999;DMYKIYU OYXGIWR
3;0040;2,000;ST;00000000-063-2;03;03;01.01.2020;31.12.9999;FVQCZUD OFOQALE
4;0001;2,000;ST;00000000-063-3;03;03;01.10.1985;31.12.9999;FVQCZUD OFOQALE
5;0001;0,100;M;00000000-063-4;05;05;01.01.1985;31.12.9999;ZSQSIUY GNQKMPP
4;0016;2,000;ST;00000000-053-3;05;03;01.10.1985;31.12.9999;MVDZXXH SEYNQBX
3;0041;2,000;ST;00000000-063-5;03;03;01.01.2020;31.12.9999;FVDDTHJ WDKTIJP
4;0001;2,000;ST;00000000-063-6;03;03;01.10.1985;31.12.9999;FVDDTHJ WDKTIJP
5;0001;0,056;M;00000000-037-4;05;05;01.01.1985;31.12.9999;QIJCCKM OARRUWR
4;0016;2,000;ST;00000000-063-7;03;03;01.10.1985;31.12.9999;ANIFULF JUKYYLZ
5;0001;0,024;M;00000000-063-8;05;05;01.10.1985;31.12.9999;BZWVMWG YONJSLN
4;0017;2,000;ST;00000000-033-5;05;03;01.10.1985;31.12.9999;SQDUAUO VJEOWUW
4;0018;2,000;ST;00000000-062-1;05;03;01.10.1985;31.12.9999;UPZYVZV POULRCZ
4;0006;4,000;ST;00000000-053-3;05;03;01.01.2004;31.12.9999;MVDZXXH SEYNQBX
3;0042;2,000;ST;00000000-063-9;03;03;01.01.2020;31.12.9999;IZSNEOI JKNHEUC
3;0043;1,000;ST;00000000-064-0;03;03;01.01.2020;31.12.9999;PGYZKJF ZIESDJW
4;0001;1,000;ST;00000000-064-1;03;03;01.10.1985;31.12.9999;PGYZKJF ZIESDJW
5;0001;0,063;M;00000000-064-2;05;05;01.01.1985;31.12.9999;PDXRPDW MDBIEGC
4;0016;1,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;FYMHULE OEIWEZT
4;0017;1,000;ST;00000000-064-3;05;03;01.10.1985;31.12.9999;ATEUWKO DSGEVGQ
4;0018;1,000;ST;00000000-064-4;03;03;01.10.1985;31.12.9999;DVYPQDU OLZOBTJ
5;0001;0,014;M;00000000-029-4;05;05;01.01.1985;31.12.9999;MCCQPOY PQPWGGM
3;0044;1,000;ST;00000000-064-5;03;03;01.01.2020;31.12.9999;RNUAEMI QIMIKNM
4;0001;1,000;ST;00000000-064-6;03;03;01.10.1985;31.12.9999;RNUAEMI QIMIKNM
5;0001;0,147;M;00000000-064-7;05;05;01.01.1985;31.12.9999;OMNECOE JDZUZOV
4;0016;0,500;M;00000000-064-8;05;03;01.01.2019;31.12.9999;NSUODOW MGCNGCM
3;0067;1,000;ST;00000000-064-9;03;03;01.01.2020;31.12.9999;IFFUQFL FLDRTHM
4;0001;1,000;ST;00000000-065-0;03;03;01.10.1985;31.12.9999;IFFUQFL FLDRTHM
5;0001;0,055;M;00000000-065-1;05;05;01.01.1985;31.12.9999;PDXRPDW MDBIEGC
4;0016;1,000;ST;00000000-065-2;05;03;01.10.1985;31.12.9999;MLHGPHB TEAYEME
4;0017;1,000;ST;00000000-059-1;05;03;01.10.1985;31.12.9999;SAFTNGP OGWWOYX
4;0018;1,000;ST;00000000-065-3;05;03;01.01.2007;31.12.9999;GSNXKWH DHNTIAI
4;0006;1,000;ST;00000000-065-4;05;03;01.10.1985;31.12.9999;GQXJGJA VUGRUKP
4;0014;1,000;ST;00000000-065-5;05;03;01.10.1985;31.12.9999;AFWMSGY TQTJLEJ
4;0019;1,000;ST;00000000-065-6;05;03;01.01.2007;31.12.9999;DTMGHTM OCPXCEL
4;0037;1,000;ST;00000000-025-2;05;03;01.01.2007;31.12.9999;EHVDQMD OHDPHRL
4;0038;5,000;M;00000000-044-4;05;03;01.01.2013;31.12.9999;TLSZBYJ IOINJPU
4;0004;0,500;M;00000000-053-5;05;03;01.01.2013;31.12.9999;ZKHXWEM DHXCERV
3;0071;2,000;ST;00000000-065-7;05;03;01.01.2020;31.12.9999;YGFQLSD CRHPUJN
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
