Level;Item;Quantity;UM;Mat-No/Doc;Kind;PTYP;Validfrom;Validto;Docu-No/He
6;0001;1,000;ST;00000000-063-0;05;03;01.10.1985;31.12.9999;CMPUMNT YGSEYVL
4;0015;1,000;ST;00000000-062-5;03;03;01.10.1985;31.12.9999;LHDMBVA ORUOGCU
5;0001;0,016;M;00000000-062-6;05;05;01.01.1985;31.12.9999;RHTQMIT UKFCAKN
5;0015;0,040;M;00000000-062-6;05;05;01.01.1985;31.12.9999;RHTQMIT UKFCAKN
3;0039;2,000;ST;00000000-063-1;03;03;01.01.2020;31.12.9999;YAMYDOZ HWAGIXT
4;0001;2,000;ST;00000000-063-2;03;03;01.10.1985;31.12.9999;YAMYDOZ HWAGIXT
5;0001;0,100;M;00000000-063-3;05;05;01.01.1985;31.12.9999;MNNLXVS ZEWXBXY
4;0015;2,000;ST;00000000-053-2;05;03;01.10.1985;31.12.9999;EUTOASZ LNHHVAC
3;0040;2,000;ST;00000000-063-4;03;03;01.01.2020;31.12.9999;RSWMRXJ AZYHZVV
4;0001;2,000;ST;00000000-063-5;03;03;01.10.1985;31.12.9999;RSWMRXJ AZYHZVV
5;0001;0,056;M;00000000-037-4;05;05;01.01.1985;31.12.9999;JUFQVCP FQBYABE
4;0015;2,000;ST;00000000-063-6;03;03;01.10.1985;31.12.9999;QOOEQAL SFSAZSY
5;0001;0,024;M;00000000-063-7;05;05;01.10.1985;31.12.9999;WDKGPQR UNNTRLB
4;0016;2,000;ST;00000000-033-5;05;03;01.10.1985;31.12.9999;QUXLKEY MJPKMZM
4;0017;2,000;ST;00000000-062-0;05;03;01.10.1985;31.12.9999;WYZXGBM WXHZVID
4;0005;4,000;ST;00000000-053-2;05;03;01.01.2004;31.12.9999;EUTOASZ LNHHVAC
3;0041;2,000;ST;00000000-063-8;03;03;01.01.2020;31.12.9999;VQACQBP DETQZKM
3;0042;1,000;ST;00000000-063-9;03;03;01.01.2020;31.12.9999;OODYAWJ PHTKXMZ
4;0001;1,000;ST;00000000-064-0;03;03;01.10.1985;31.12.9999;OODYAWJ PHTKXMZ
5;0001;0,063;M;00000000-064-1;05;05;01.01.1985;31.12.9999;QQFXYDA WCHOHSI
4;0015;1,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;JUBFUTG ZCFUBKK
4;0016;1,000;ST;00000000-064-2;05;03;01.10.1985;31.12.9999;NDMRFKE IYFIUFM
4;0017;1,000;ST;00000000-064-3;03;03;01.10.1985;31.12.9999;JUNRQZD QPCZVPF
5;0001;0,014;M;00000000-029-4;05;05;01.01.1985;31.12.9999;XFSIORO VDKLCXB
3;0043;1,000;ST;00000000-064-4;03;03;01.01.2020;31.12.9999;IHRTOQQ BHZTZHG
4;0001;1,000;ST;00000000-064-5;03;03;01.10.1985;31.12.9999;IHRTOQQ BHZTZHG
5;0001;0,147;M;00000000-064-6;05;05;01.01.1985;31.12.9999;YFCMQEJ HMOMJPS
4;0015;0,500;M;00000000-064-7;05;03;01.01.2019;31.12.9999;PYPFRWF NGTHMVW
3;0066;1,000;ST;00000000-064-8;03;03;01.01.2020;31.12.9999;OJRJUYZ RNPGPWI
4;0001;1,000;ST;00000000-064-9;03;03;01.10.1985;31.12.9999;OJRJUYZ RNPGPWI
5;0001;0,055;M;00000000-065-0;05;05;01.01.1985;31.12.9999;QQFXYDA WCHOHSI
4;0015;1,000;ST;00000000-065-1;05;03;01.10.1985;31.12.9999;NOXQSXB QNUETZV
4;0016;1,000;ST;00000000-059-0;05;03;01.10.1985;31.12.9999;LKUWOBB TGQOKUL
4;0017;1,000;ST;00000000-065-2;05;03;01.01.2007;31.12.9999;AYLBVUN YHKEIGY
4;0005;1,000;ST;00000000-065-3;05;03;01.10.1985;31.12.9999;KZYBAXA SVQUYVX
4;0013;1,000;ST;00000000-065-4;05;03;01.10.1985;31.12.9999;VXEBYEQ PEEUCUO
4;0018;1,000;ST;00000000-065-5;05;03;01.01.2007;31.12.9999;GMLJRCF OVCSCVI
4;0036;1,000;ST;00000000-025-2;05;03;01.01.2007;31.12.9999;SXCENQW ASEQEGQ
4;0037;5,000;M;00000000-044-4;05;03;01.01.2013;31.12.9999;VBRUTRZ RDLYEWM
4;0003;0,500;M;00000000-053-4;05;03;01.01.2013;31.12.9999;FWMLIOH FNFPLXT
3;0070;2,000;ST;00000000-065-6;05;03;01.01.2020;31.12.9999;CUGXYQC JFCJBIV
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
2;0034;1,000;ST;00000000-065-7;03;03;01.11.2023;31.12.9999;VTHXCLL IELHSRH
3;0004;1,000;ST;00000000-065-8;04;01;01.01.2020;31.12.9999;BBIWIHM JYXDEMW
3;0005;1,000;ST;00000000-065-9;05;03;01.01.2020;31.12.9999;GJZPTKT BVVZKXU
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
3;0010;2,000;ST;00000000-048-0;05;03;01.01.2020;31.12.9999;MXASZLJ NYWEWFE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
3;0013;1,000;ST;00000000-066-0;05;03;01.01.2020;31.12.9999;QVPFYUH ETNSBJL
3;0003;1,000;ST;00000000-066-1;03;03;01.01.2020;31.12.9999;VKUYYOB VLRZHOZ
4;0001;1,000;ST;00000000-066-2;03;03;01.10.1985;31.12.9999;VKUYYOB VLRZHOZ
5;0001;1,000;ST;00000000-066-3;05;03;01.01.1985;31.12.9999;GNXYKST CHXFROC
4;0015;4,000;ST;00000000-066-4;05;03;01.10.1985;31.12.9999;PMWSAHG KAAMISU
4;0016;1,000;ST;00000000-066-5;05;03;01.10.1985;31.12.9999;KYGRGIX GQURRST
4;0017;1,000;ST;00000000-066-6;05;03;01.07.2011;31.12.9999;DWTGZYG ZVHGGTW
4;0005;3,000;ST;00000000-021-9;05;03;01.10.1985;31.12.9999;GZGHKTO JJTXTHW
4;0013;4,000;ST;00000000-001-7;05;03;01.10.1985;31.12.9999;CDYTQOI TZZTBLP
4;0018;4,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;KYDQOGV TFVHCPR
4;0036;4,000;ST;00000000-022-6;05;03;01.10.1985;31.12.9999;HBGXBQY UTBBLNH
4;0037;2,000;ST;00000000-066-7;05;03;01.10.1985;31.12.9999;MWMBZYS JROLGFI
4;0003;2,000;ST;00000000-025-0;05;03;01.10.1985;31.12.9999;MCYRXQF RCRZZRK
4;0020;4,000;ST;00000000-027-6;05;03;01.10.1985;31.12.9999;UTUBSCA YPGLDZG
4;0047;2,000;ST;00000000-066-8;05;03;01.10.1985;31.12.9999;VBBJONG EHFITNL
4;0048;2,000;ST;00000000-016-2;05;03;01.10.1985;31.12.9999;RMLXRLZ NNFQGSO
4;0049;2,000;ST;00000000-066-9;05;03;01.10.1985;31.12.9999;CZLZOAT UHPRUBU
4;0050;2,000;ST;00000000-066-8;05;03;01.07.2006;31.12.9999;VBBJONG EHFITNL
4;0051;2,000;ST;00000000-025-1;05;03;01.01.2007;31.12.9999;NKTPDUN WYKAIJE
4;0052;2,000;ST;00000000-025-2;05;03;01.01.2007;31.12.9999;SXCENQW ASEQEGQ
3;0050;2,000;ST;00000000-067-0;03;03;01.01.2020;31.12.9999;FFVTTXD UFXSGPI
4;0001;0,046;M;00000000-025-5;05;05;01.10.1985;31.12.9999;RPZYNWX WZJCKKF
3;0052;2,000;ST;00000000-044-3;03;03;01.01.2020;31.12.9999;GJWJNCQ QSMSXFE
4;0001;0,036;M;00000000-025-5;05;05;01.10.1985;31.12.9999;RPZYNWX WZJCKKF
3;0053;10,000;M;00000000-044-4;05;03;01.01.2020;31.12.9999;VBRUTRZ RDLYEWM
3;0022;1,000;ST;00000000-067-1;03;03;01.01.2020;31.12.9999;OHTGKGG RDLSFPB
4;0001;1,000;ST;00000000-067-2;03;03;01.01.2014;31.12.9999;TLRULMY CKPAQHI
4;0015;1,000;SA;00000000-057-0;05;03;01.07.2013;31.12.9999;RKFNSLS QSJIRDM
3;0058;1,000;ST;00000000-067-3;03;03;01.01.2020;31.12.9999;TNHHKKF AWLJUNO
4;0001;1,000;ST;00000000-067-4;03;03;01.10.1985;31.12.9999;TNHHKKF AWLJUNO
5;0001;0,028;M;00000000-067-5;05;05;01.01.1985;31.12.9999;CKANHBA UFYUDKL
4;0015;1,000;ST;00000000-067-6;05;03;01.10.1985;31.12.9999;WDFUZYX PDKUEVT
3;0023;1,000;ST;00000000-067-7;03;03;01.01.2020;31.12.9999;PGKRYKA ZPMIFIZ
4;0001;1,000;ST;00000000-067-8;03;03;01.10.1985;31.12.9999;PGKRYKA ZPMIFIZ
5;0001;1,000;ST;00000000-040-3;05;03;01.01.1985;31.12.9999;VIXPMSE HWTOYIL
4;0015;4,000;ST;00000000-067-9;05;03;01.10.1985;31.12.9999;IJMGATD SFPUPQM
3;0024;1,000;ST;00000000-068-0;03;03;01.01.2020;31.12.9999;GPTDGHE ZNDFZLX
4;0001;1,000;ST;00000000-068-1;03;03;01.01.2017;31.12.9999;OTLTQYG TYNDCPW
4;0015;1,000;ST;00000000-068-2;05;03;01.10.1985;31.12.9999;AUWIUNS ZSFZBUJ
4;0016;1,000;ST;00000000-068-3;05;03;01.10.1985;31.12.9999;WJABIGE LDBZRGN
4;0017;18,000;ST;00000000-049-6;05;03;01.10.1985;31.12.9999;BAABFHA QURVAJL
3;0025;1,000;ST;00000000-068-4;03;03;01.01.2020;31.12.9999;RFZDRIY SGXFXEO
4;0001;1,000;ST;00000000-068-5;03;03;01.10.1985;31.12.9999;RFZDRIY SGXFXEO
5;0001;0,209;M;00000000-028-8;05;05;01.01.1985;31.12.9999;QQFXYDA WCHOHSI
4;0015;2,000;ST;00000000-068-6;05;03;01.10.1985;31.12.9999;AGTPDXX OMCTISO
3;0028;2,000;ST;00000000-068-7;03;03;01.01.2020;31.12.9999;RVJCHFI NFVJMLD
4;0001;2,000;ST;00000000-068-8;03;03;01.10.1985;31.12.9999;RVJCHFI NFVJMLD
5;0001;0,352;M;00000000-026-6;05;05;01.01.1985;31.12.9999;HBRHACV VUTMBDM
4;0015;8,000;ST;00000000-067-9;05;03;01.10.1985;31.12.9999;IJMGATD SFPUPQM
4;0016;4,000;ST;00000000-027-2;05;03;01.10.1985;31.12.9999;JJNWASI XEIPZUO
3;0061;2,000;ST;00000000-068-9;03;03;01.01.2020;31.12.9999;DDWLCPL XHKNIPC
4;0001;2,000;ST;00000000-069-0;03;03;01.10.1985;31.12.9999;DDWLCPL XHKNIPC
5;0001;0,078;M;00000000-069-1;05;05;01.01.1985;31.12.9999;TWKJPJB KOCPYGN
4;0015;4,000;ST;00000000-043-1;05;03;01.10.1985;31.12.9999;YLGTQIZ IPPREXK
3;0062;1,000;ST;00000000-069-2;03;03;01.01.2020;31.12.9999;AYFRMUK JGIFCDT
4;0001;1,000;ST;00000000-069-3;03;03;01.01.2017;31.12.9999;OYOYQFU JLZWBBT
4;0017;4,000;ST;00000000-014-4;05;03;01.10.1985;31.12.9999;SCYOVYW BWWZLZK
3;0035;2,000;ST;00000000-069-4;03;03;01.01.2020;31.12.9999;PTVEJXW JEWWURJ
4;0001;2,000;ST;00000000-069-5;03;03;01.07.2007;31.12.9999;QBDMFHV POQHATR
4;0015;4,000;ST;00000000-003-0;05;03;01.10.1985;31.12.9999;AXDRWWE CGIYQKW
3;0038;1,000;ST;00000000-069-6;03;03;01.01.2020;31.12.9999;MFUKSRT NNBTGWF
4;0001;1,000;ST;00000000-069-7;03;03;01.07.2006;31.12.9999;URCVNKT JWKWUXZ
4;0015;4,000;ST;00000000-022-6;05;03;01.07.2006;31.12.9999;HBGXBQY UTBBLNH
4;0016;4,000;ST;00000000-069-8;05;03;01.10.1985;31.12.9999;FEWIDFW YCLCAPC
4;0017;4,000;ST;00000000-067-6;05;03;01.07.2006;31.12.9999;WDFUZYX PDKUEVT
3;0039;1,000;ST;00000000-069-9;03;03;01.01.2020;31.12.9999;OBTZLQV WOMMJYD
4;0001;1,000;ST;00000000-070-0;03;03;01.10.1985;31.12.9999;OBTZLQV WOMMJYD
5;0001;0,063;M;00000000-063-3;05;05;01.01.1985;31.12.9999;MNNLXVS ZEWXBXY
4;0015;1,000;ST;00000000-070-1;05;03;01.10.1985;31.12.9999;JKOYTTI IFKCRIV
4;0016;1,000;ST;00000000-070-2;05;03;01.10.1985;31.12.9999;PQTNUQU UQWIGEI
4;0017;1,000;ST;00000000-070-3;05;03;01.10.1985;31.12.9999;QJWUHTP SXDGWUG
4;0005;2,000;ST;00000000-025-0;05;03;01.10.1985;31.12.9999;MCYRXQF RCRZZRK
4;0013;1,000;ST;00000000-070-4;05;03;01.10.1985;31.12.9999;WJXUHZH XTYPHIO
4;0018;2,000;ST;00000000-001-7;05;03;01.07.2006;31.12.9999;CDYTQOI TZZTBLP
3;0040;1,000;ST;00000000-070-5;03;03;01.01.2020;31.12.9999;TRPNPZR VNHJPFW
4;0001;1,000;ST;00000000-070-6;03;03;01.10.1985;31.12.9999;TRPNPZR VNHJPFW
4;0015;2,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;JUBFUTG ZCFUBKK
3;0041;1,000;ST;00000000-070-7;03;03;01.01.2020;31.12.9999;TPHYVOY HZOZEBT
4;0001;1,000;ST;00000000-070-8;03;03;01.10.1985;31.12.9999;TPHYVOY HZOZEBT
4;0015;1,000;ST;00000000-070-9;05;03;01.10.1985;31.12.9999;QXFZKAZ GOTGVOA
4;0016;4,000;ST;00000000-071-0;05;03;01.10.1985;31.12.9999;VPKSUKE ERRMUPL
4;0017;4,000;ST;00000000-071-1;03;03;01.10.1985;31.12.9999;RANKXYF QCJEFXM
5;0001;0,048;M;00000000-049-5;05;05;01.10.1985;31.12.9999;KUYZYUF LKCLBZA
4;0005;2,000;ST;00000000-071-2;05;03;01.10.1985;31.12.9999;ANRAZYM KEGKROM
4;0013;2,000;ST;00000000-015-7;05;03;01.10.1985;31.12.9999;FZJAFMC FUPXWEM
3;0042;1,000;ST;00000000-071-3;03;03;01.01.2020;31.12.9999;FONQKNO NFWXQUE
4;0001;1,000;ST;00000000-071-4;03;03;01.01.2017;31.12.9999;MBNPMRD DZLURZG
4;0015;4,000;ST;00000000-036-0;05;03;01.10.1985;31.12.9999;BQNEPYB PENFIFY
3;0043;1,000;ST;00000000-071-5;03;03;01.01.2020;31.12.9999;WHZGJTK OVNUKYN
4;0001;1,000;ST;00000000-071-6;03;03;01.10.1985;31.12.9999;WHZGJTK OVNUKYN
4;0015;3,000;ST;00000000-009-1;03;03;01.10.1985;31.12.9999;WQFPRRO HTOTPDR
5;0001;0,036;M;00000000-009-2;05;05;01.10.1985;31.12.9999;EQPAGHF ASXVZME
4;0016;2,000;ST;00000000-071-7;05;03;01.10.1985;31.12.9999;IVCJEHY CTVEXJB
4;0017;1,000;ST;00000000-071-8;05;03;01.10.1985;31.12.9999;OCWTNHQ YWRGBUX
3;0066;1,000;ST;00000000-071-9;03;03;01.01.2020;31.12.9999;FZUCTPV EJKMSIT
4;0001;1,000;ST;00000000-072-0;03;03;01.10.1985;31.12.9999;FZUCTPV EJKMSIT
4;0015;2,000;ST;00000000-068-6;05;03;01.10.1985;31.12.9999;AGTPDXX OMCTISO
3;0068;3,000;ST;00000000-058-2;05;03;01.01.2020;31.12.9999;WADCBJI PSZQPAS
2;0063;1,000;ST;00000000-072-1;03;03;01.11.2023;31.12.9999;NEBMKJA TRAWQWK
3;0004;1,000;ST;00000000-072-2;04;01;01.01.2020;31.12.9999;YKDDNAX TACDTGJ
3;0001;1,000;ST;00000000-047-8;04;01;01.01.2020;31.12.9999;IFQCSJR MZQBIAA
3;0100;1,000;ST;00000000-072-3;05;03;01.01.2020;31.12.9999;SLGVZWK RQTQKXM
3;0005;1,000;ST;00000000-065-9;05;03;01.01.2020;31.12.9999;GJZPTKT BVVZKXU
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
3;0010;2,000;ST;00000000-048-0;05;03;01.01.2020;31.12.9999;MXASZLJ NYWEWFE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
3;0013;1,000;ST;00000000-066-0;05;03;01.01.2020;31.12.9999;QVPFYUH ETNSBJL
3;0003;1,000;ST;00000000-066-1;03;03;01.01.2020;31.12.9999;VKUYYOB VLRZHOZ
4;0001;1,000;ST;00000000-066-2;03;03;01.10.1985;31.12.9999;VKUYYOB VLRZHOZ
5;0001;1,000;ST;00000000-066-3;05;03;01.01.1985;31.12.9999;GNXYKST CHXFROC
4;0015;4,000;ST;00000000-066-4;05;03;01.10.1985;31.12.9999;PMWSAHG KAAMISU
4;0016;1,000;ST;00000000-066-5;05;03;01.10.1985;31.12.9999;KYGRGIX GQURRST
4;0017;1,000;ST;00000000-066-6;05;03;01.07.2011;31.12.9999;DWTGZYG ZVHGGTW
4;0005;3,000;ST;00000000-021-9;05;03;01.10.1985;31.12.9999;GZGHKTO JJTXTHW
4;0013;4,000;ST;00000000-001-7;05;03;01.10.1985;31.12.9999;CDYTQOI TZZTBLP
4;0018;4,000;ST;00000000-006-4;05;03;01.10.1985;31.12.9999;KYDQOGV TFVHCPR
4;0036;4,000;ST;00000000-022-6;05;03;01.10.1985;31.12.9999;HBGXBQY UTBBLNH
4;0037;2,000;ST;00000000-066-7;05;03;01.10.1985;31.12.9999;MWMBZYS JROLGFI
4;0003;2,000;ST;00000000-025-0;05;03;01.10.1985;31.12.9999;MCYRXQF RCRZZRK
4;0020;4,000;ST;00000000-027-6;05;03;01.10.1985;31.12.9999;UTUBSCA YPGLDZG
4;0047;2,000;ST;00000000-066-8;05;03;01.10.1985;31.12.9999;VBBJONG EHFITNL
4;0048;2,000;ST;00000000-016-2;05;03;01.10.1985;31.12.9999;RMLXRLZ NNFQGSO
4;0049;2,000;ST;00000000-066-9;05;03;01.10.1985;31.12.9999;CZLZOAT UHPRUBU
4;0050;2,000;ST;00000000-066-8;05;03;01.07.2006;31.12.9999;VBBJONG EHFITNL
4;0051;2,000;ST;00000000-025-1;05;03;01.01.2007;31.12.9999;NKTPDUN WYKAIJE
4;0052;2,000;ST;00000000-025-2;05;03;01.01.2007;31.12.9999;SXCENQW ASEQEGQ
3;0050;2,000;ST;00000000-067-0;03;03;01.01.2020;31.12.9999;FFVTTXD UFXSGPI
4;0001;0,046;M;00000000-025-5;05;05;01.10.1985;31.12.9999;RPZYNWX WZJCKKF
3;0052;2,000;ST;00000000-044-3;03;03;01.01.2020;31.12.9999;GJWJNCQ QSMSXFE
4;0001;0,036;M;00000000-025-5;05;05;01.10.1985;31.12.9999;RPZYNWX WZJCKKF
3;0053;12,000;M;00000000-044-4;05;03;01.01.2020;31.12.9999;VBRUTRZ RDLYEWM
3;0022;1,000;ST;00000000-072-4;03;03;01.01.2020;31.12.9999;IUFDSLG YHJEIWU
4;0001;1,000;ST;00000000-072-5;03;03;01.10.1985;31.12.9999;IUFDSLG YHJEIWU
4;0015;1,000;ST;00000000-072-6;05;03;01.10.1985;31.12.9999;DYIQDQA FTBRAZG
4;0016;1,000;SA;00000000-072-7;05;03;01.10.1985;31.12.9999;TJMCCLK FXAAUDT
3;0023;2,000;ST;00000000-072-8;03;03;01.01.2020;31.12.9999;EXQQAPO RLZHGLC
4;0001;2,000;ST;00000000-072-9;03;03;01.01.2021;31.12.9999;BDLSLZE XWCFLJX
4;0015;4,000;ST;00000000-073-0;05;03;01.10.1985;31.12.9999;BHPINGB WLAZJSB
3;0131;1,000;ST;00000000-073-1;03;03;01.01.2020;31.12.9999;YMUVZHE TPIIEOG
4;0001;1,000;ST;00000000-073-2;03;03;01.10.1985;31.12.9999;YMUVZHE TPIIEOG
5;0001;0,111;M;00000000-073-3;05;05;01.01.1985;31.12.9999;ANKOGQQ DKZTEBF
4;0015;2,000;ST;00000000-073-4;05;03;01.10.1985;31.12.9999;RKSCGDZ KHKLBTH
3;0024;1,000;ST;00000000-073-5;03;03;01.01.2020;31.12.9999;SHZJRUV XQKDCLU
4;0001;1,000;ST;00000000-073-6;03;03;01.10.1985;31.12.9999;SHZJRUV XQKDCLU
5;0001;0,088;M;00000000-073-7;05;05;01.01.1985;31.12.9999;CVCVGZB EPGXLGQ
4;0015;1,000;ST;00000000-073-8;05;03;01.10.1985;31.12.9999;GADEWJL CAKMGJU
3;0025;1,000;ST;00000000-073-9;03;03;01.01.2020;31.12.9999;UHYERFH MHQVTFO
4;0001;1,000;ST;00000000-074-0;03;03;01.01.2016;31.12.9999;RSMGNFR PHZFCIA
4;0015;2,000;ST;00000000-036-0;05;03;01.10.1985;31.12.9999;BQNEPYB PENFIFY
4;0016;2,000;ST;00000000-074-1;05;03;01.10.1985;31.12.9999;URIAQHJ HISUBIT
3;0028;1,000;ST;00000000-074-2;03;03;01.01.2020;31.12.9999;SNICDXK HYGSEDE
3;0061;1,000;ST;00000000-067-7;03;03;01.01.2020;31.12.9999;PGKRYKA ZPMIFIZ
4;0001;1,000;ST;00000000-067-8;03;03;01.10.1985;31.12.9999;PGKRYKA ZPMIFIZ
5;0001;1,000;ST;00000000-040-3;05;03;01.01.1985;31.12.9999;VIXPMSE HWTOYIL
4;0015;4,000;ST;00000000-067-9;05;03;01.10.1985;31.12.9999;IJMGATD SFPUPQM
3;0062;1,000;ST;00000000-068-0;03;03;01.01.2020;31.12.9999;GPTDGHE ZNDFZLX
4;0001;1,000;ST;00000000-068-1;03;03;01.01.2017;31.12.9999;OTLTQYG TYNDCPW
4;0015;1,000;ST;00000000-068-2;05;03;01.10.1985;31.12.9999;AUWIUNS ZSFZBUJ
4;0016;1,000;ST;00000000-068-3;05;03;01.10.1985;31.12.9999;WJABIGE LDBZRGN
4;0017;18,000;ST;00000000-049-6;05;03;01.10.1985;31.12.9999;BAABFHA QURVAJL
3;0033;2,000;ST;00000000-068-4;03;03;01.01.2020;31.12.9999;RFZDRIY SGXFXEO
4;0001;2,000;ST;00000000-068-5;03;03;01.10.1985;31.12.9999;RFZDRIY SGXFXEO
5;0001;0,418;M;00000000-028-8;05;05;01.01.1985;31.12.9999;QQFXYDA WCHOHSI
4;0015;4,000;ST;00000000-068-6;05;03;01.10.1985;31.12.9999;AGTPDXX OMCTISO
3;0034;2,000;ST;00000000-068-7;03;03;01.01.2020;31.12.9999;RVJCHFI NFVJMLD
4;0001;2,000;ST;00000000-068-8;03;03;01.10.1985;31.12.9999;RVJCHFI NFVJMLD
5;0001;0,352;M;00000000-026-6;05;05;01.01.1985;31.12.9999;HBRHACV VUTMBDM
4;0015;8,000;ST;00000000-067-9;05;03;01.10.1985;31.12.9999;IJMGATD SFPUPQM
4;0016;4,000;ST;00000000-027-2;05;03;01.10.1985;31.12.9999;JJNWASI XEIPZUO
3;0063;2,000;ST;00000000-068-9;03;03;01.01.2020;31.12.9999;DDWLCPL XHKNIPC
4;0001;2,000;ST;00000000-069-0;03;03;01.10.1985;31.12.9999;DDWLCPL XHKNIPC
5;0001;0,078;M;00000000-069-1;05;05;01.01.1985;31.12.9999;TWKJPJB KOCPYGN
4;0015;4,000;ST;00000000-043-1;05;03;01.10.1985;31.12.9999;YLGTQIZ IPPREXK
3;0035;1,000;ST;00000000-074-3;03;03;01.01.2020;31.12.9999;AZYPWHR QHVDYEK
4;0001;1,000;ST;00000000-074-4;03;03;01.10.1985;31.12.9999;AZYPWHR QHVDYEK
4;0015;4,000;ST;00000000-014-4;05;03;01.10.1985;31.12.9999;SCYOVYW BWWZLZK
3;0041;2,000;ST;00000000-069-4;03;03;01.01.2020;31.12.9999;PTVEJXW JEWWURJ
4;0001;2,000;ST;00000000-069-5;03;03;01.07.2007;31.12.9999;QBDMFHV POQHATR
4;0015;4,000;ST;00000000-003-0;05;03;01.10.1985;31.12.9999;AXDRWWE CGIYQKW
3;0042;1,000;ST;00000000-074-5;03;03;01.01.2020;31.12.9999;KTLMWXX UQCYLPM
4;0001;1,000;ST;00000000-074-6;03;03;01.07.2006;31.12.9999;TCHLEEH JUEFBBC
4;0015;6,000;ST;00000000-067-6;05;03;01.10.1985;31.12.9999;WDFUZYX PDKUEVT
4;0016;6,000;ST;00000000-022-6;05;03;01.10.1985;31.12.9999;HBGXBQY UTBBLNH
4;0017;4,000;ST;00000000-069-8;05;03;01.10.1985;31.12.9999;FEWIDFW YCLCAPC
3;0043;1,000;ST;00000000-069-9;03;03;01.01.2020;31.12.9999;OBTZLQV WOMMJYD
4;0001;1,000;ST;00000000-070-0;03;03;01.10.1985;31.12.9999;OBTZLQV WOMMJYD
5;0001;0,063;M;00000000-063-3;05;05;01.01.1985;31.12.9999;MNNLXVS ZEWXBXY
4;0015;1,000;ST;00000000-070-1;05;03;01.10.1985;31.12.9999;JKOYTTI IFKCRIV
4;0016;1,000;ST;00000000-070-2;05;03;01.10.1985;31.12.9999;PQTNUQU UQWIGEI
4;0017;1,000;ST;00000000-070-3;05;03;01.10.1985;31.12.9999;QJWUHTP SXDGWUG
4;0005;2,000;ST;00000000-025-0;05;03;01.10.1985;31.12.9999;MCYRXQF RCRZZRK
4;0013;1,000;ST;00000000-070-4;05;03;01.10.1985;31.12.9999;WJXUHZH XTYPHIO
4;0018;2,000;ST;00000000-001-7;05;03;01.07.2006;31.12.9999;CDYTQOI TZZTBLP
3;0066;1,000;ST;00000000-070-5;03;03;01.01.2020;31.12.9999;TRPNPZR VNHJPFW
4;0001;1,000;ST;00000000-070-6;03;03;01.10.1985;31.12.9999;TRPNPZR VNHJPFW
4;0015;2,000;ST;00000000-002-8;05;03;01.10.1985;31.12.9999;JUBFUTG ZCFUBKK
3;0068;1,000;ST;00000000-070-7;03;03;01.01.2020;31.12.9999;TPHYVOY HZOZEBT
4;0001;1,000;ST;00000000-070-8;03;03;01.10.1985;31.12.9999;TPHYVOY HZOZEBT
4;0015;1,000;ST;00000000-070-9;05;03;01.10.1985;31.12.9999;QXFZKAZ GOTGVOA
4;0016;4,000;ST;00000000-071-0;05;03;01.10.1985;31.12.9999;VPKSUKE ERRMUPL
4;0017;4,000;ST;00000000-071-1;03;03;01.10.1985;31.12.9999;RANKXYF QCJEFXM
5;0001;0,048;M;00000000-049-5;05;05;01.10.1985;31.12.9999;KUYZYUF LKCLBZA
4;0005;2,000;ST;00000000-071-2;05;03;01.10.1985;31.12.9999;ANRAZYM KEGKROM
4;0013;2,000;ST;00000000-015-7;05;03;01.10.1985;31.12.9999;FZJAFMC FUPXWEM
3;0070;1,000;ST;00000000-071-3;03;03;01.01.2020;31.12.9999;FONQKNO NFWXQUE
4;0001;1,000;ST;00000000-071-4;03;03;01.01.2017;31.12.9999;MBNPMRD DZLURZG
4;0015;4,000;ST;00000000-036-0;05;03;01.10.1985;31.12.9999;BQNEPYB PENFIFY
3;0071;1,000;ST;00000000-074-7;03;03;01.01.2020;31.12.9999;GNZFSAX FUGHFHG
4;0001;1,000;ST;00000000-074-8;03;03;01.10.1985;31.12.9999;GNZFSAX FUGHFHG
4;0015;1,000;ST;00000000-067-6;05;03;01.10.1985;31.12.9999;WDFUZYX PDKUEVT
4;0016;2,000;ST;00000000-001-6;05;03;01.10.1985;31.12.9999;EFGXFCZ FMDWZFJ
4;0017;2,000;ST;00000000-027-2;05;03;01.10.1985;31.12.9999;JJNWASI XEIPZUO
3;0082;1,000;ST;00000000-074-9;03;03;01.01.2020;31.12.9999;IVQKRFW FNRUACA
3;0072;1,000;ST;00000000-075-0;03;03;01.01.2020;31.12.9999;YHGVWVO DDTTPOO
3;0132;1,000;ST;00000000-047-8;04;01;01.01.2020;31.12.9999;IFQCSJR MZQBIAA
